id,name,brand,current_db_images,resolved_hardcoded_images,status
"2e3fd0bd-b4f1-4823-934b-cebbcceccda5","1-Year Extended Warranty Plan","","[""/Hero Images/Featured In section/MAIN  C ARD/MAIN 2.png""]","[""/Hero Images/Featured In section/MAIN  C ARD/MAIN 2.png""]","match"
"3c227b2b-e0df-4d55-9682-9f7243949bf1","Alliance Aqua Fixed Speed 12 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","match"
"187c76d4-0ec3-423c-9a53-f967c5cd7387","Alliance Aqua Fixed Speed 18 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","match"
"c7e8adc9-f971-4451-9f63-c81413ee1519","Alliance Aqua Fixed Speed 24 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","match"
"7f522649-4ce0-4216-a20d-79767e43ad2d","Alliance Aqua Fixed Speed 9 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","[""/Hero Images/Product category pictures/Alliance Aqua front.webp"",""/Hero Images/Product category pictures/Alliance Aqua back.webp"",""/Hero Images/Product category pictures/Alliance Aqua condenser.webp""]","match"
"25571491-8b5f-40c6-9153-6cf03235eecc","Alliance Black Mirror Finish Pro Inverter 12 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","match"
"0e13774b-43a7-464b-a847-399873b5d6d2","Alliance Black Mirror Finish Pro Inverter 18 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","match"
"15056e36-17fa-4c3e-a6cd-d2656ddd6287","Alliance Black Mirror Finish Pro Inverter 24 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","match"
"ce754bee-2519-43b3-a38a-d92d8d717e4e","Alliance Black Mirror Finish Pro Inverter 9 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","[""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter left.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter middle.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter Right.webp"",""/Hero Images/Product category pictures/Alliance Black Mirror Finish Pro Inverter tilt.webp""]","match"
"aa66ed6c-3887-464d-815c-6ffa4c096930","Alliance Cassette Inverter 12 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"9d8ec1ec-a39c-438f-b165-c66a656945f3","Alliance Cassette Inverter 18 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"f0914213-3129-4d35-9166-097671c70f60","Alliance Cassette Inverter 24 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"8d0922fa-1ab4-49a3-a06e-747a8c0c5f86","Alliance Cassette Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"7223dd19-18d8-484e-9258-a8e60b6a9496","Alliance Cassette Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"f3ff8e63-f575-4357-94fa-ffa24205724c","Alliance Cassette Inverter 48 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"7f510b1e-496a-445b-8e23-b78442f96606","Alliance Cassette Inverter 60 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"a0737cbf-457f-40d6-8208-9a77f4784e7f","Alliance Cassette Non-Inverter 12 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"211e6527-e184-4889-b103-3c7a12b7a967","Alliance Cassette Non-Inverter 18 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"b0e05149-648b-47bf-a609-60d822101186","Alliance Cassette Non-Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"5ebb3ab6-44a7-4c42-89db-d4122e33feaa","Alliance Cassette Non-Inverter 48 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"673dcf1f-9e3d-4b3a-ae61-f070fcff03ea","Alliance Cassette Non-Inverter 60 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Cassette Inverter.webp"",""/Hero Images/Product category pictures/Alliance Cassette Non-Inverter.webp""]","match"
"a540b082-77e0-4ba6-894a-069b593183d5","Alliance Duct Heavy Commercial Inverter 22.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","match"
"761f69a9-54d7-4ca9-8a6a-032fde03362b","Alliance Duct Heavy Commercial Inverter 26.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","match"
"422a83f3-4a96-4b37-b432-1b8d3aa92ae3","Alliance Duct Heavy Commercial Inverter 33kW","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","match"
"56dc729b-8bac-40e2-821e-d84f98f9a27b","Alliance Duct Heavy Commercial Inverter 45.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","match"
"3e5ec322-1590-47bc-885f-b61f3de558b6","Alliance Duct Heavy Commercial Inverter 56.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Heavy Commercial Inverter.webp""]","match"
"646230f3-4967-426b-aab0-9a06c36ff39d","Alliance Duct Light Commercial Inverter 24 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"7a0b6a99-eabf-4b00-ab6f-2da189529057","Alliance Duct Light Commercial Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"be068ea0-1507-4ddd-91d2-dd07e17898fb","Alliance Duct Light Commercial Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"5373e807-d14a-4eb6-8b5b-008203d8388e","Alliance Duct Light Commercial Inverter 48 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"165d381f-239b-4c45-ad01-93f00ee95d44","Alliance Duct Light Commercial Inverter 60 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"b978affd-3e95-4500-a609-089d38f4e652","Alliance Duct Light Commercial Non-Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"d573f0dc-b8c4-45b0-a833-d2cf267d1263","Alliance Duct Light Commercial Non-Inverter 48 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"9d644811-b2e5-4654-950c-0ece51c60cb3","Alliance Duct Light Commercial Non-Inverter 60 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Duct Light Commercial Inverter.webp"",""/Hero Images/Product category pictures/Alliance Duct Light Commercial Non-Inverter.webp""]","match"
"faeadec5-81ab-43d7-a8db-8a825e03e7ef","Alliance Emerald R32 Inverter 12 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","match"
"3f9b4cff-2dcc-4d16-b80c-39e645fac29e","Alliance Emerald R32 Inverter 18 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","match"
"73bff102-a2b5-429a-bac8-957e90a4e1a5","Alliance Emerald R32 Inverter 24 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","match"
"9a4b5245-4028-4873-b2ef-31d74bc117c5","Alliance Emerald R32 Inverter 9 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","[""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter l.e.d on.webp"",""/Hero Images/Product category pictures/Alliance Emerald R32 Inverter left.webp""]","match"
"62e533a1-ddb1-4cff-8cdf-85c1eccee1fb","Alliance Floor Standing Inverter 96 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Floor Standing Inverter.webp"",""/Hero Images/Product category pictures/Alliance Floor Standing Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Floor Standing Inverter.webp"",""/Hero Images/Product category pictures/Alliance Floor Standing Non-Inverter.webp""]","match"
"a456713a-3610-48a7-9507-3c4807be8592","Alliance Floor Standing Non-Inverter 60 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Floor Standing Inverter.webp"",""/Hero Images/Product category pictures/Alliance Floor Standing Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Floor Standing Inverter.webp"",""/Hero Images/Product category pictures/Alliance Floor Standing Non-Inverter.webp""]","match"
"41125f4f-ca3a-4c4c-8e77-aba389ac2509","Alliance FOUS34 Fixed Speed 34 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance FOUS front.webp"",""/Hero Images/Product category pictures/Alliance FOUS side.webp""]","[""/Hero Images/Product category pictures/Alliance FOUS front.webp"",""/Hero Images/Product category pictures/Alliance FOUS side.webp""]","match"
"3c1b0f3f-8c93-4b1d-a038-d628681e216b","Alliance FOUSI36 Inverter 36 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance FOUS front.webp"",""/Hero Images/Product category pictures/Alliance FOUS side.webp""]","[""/Hero Images/Product category pictures/Alliance FOUS front.webp"",""/Hero Images/Product category pictures/Alliance FOUS side.webp""]","match"
"0e32f43f-5602-447a-9767-c0c7ac738a96","Alliance Large Rooftop Non-Inverter 105.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","match"
"c92bd955-a4f5-4d44-b517-a7acb5d52c39","Alliance Large Rooftop Non-Inverter 140.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","match"
"128c3a3d-4ca2-4401-aafa-95b71aa7bfbd","Alliance Large Rooftop Non-Inverter 180.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","match"
"87cc1935-3dee-4651-89ea-e29c43588076","Alliance Large Rooftop Non-Inverter 210.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","match"
"38d05a3e-6422-40de-bb66-816e7fd388c8","Alliance Large Rooftop Non-Inverter 280.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","match"
"9aa232c5-495c-4cb5-ba90-d357528d623b","Alliance Large Rooftop Non-Inverter 370.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","[""/Hero Images/Product category pictures/Alliance Large Rooftop Non-Inverter.webp""]","match"
"fdf77430-9616-4564-90c3-ad5a78f3e5c8","Alliance Portable 12 000 BTU","Alliance","[""/Hero Images/Product category pictures/Alliance Portable.webp""]","[""/Hero Images/Product category pictures/Alliance Portable.webp""]","match"
"7c322419-1b00-4532-a70a-fcf36377e677","Alliance Rooftop Inverter 102.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
"2d8fcac1-7491-4b68-b0e3-c5d105841b06","Alliance Rooftop Inverter 26.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
"6c03879b-0b0e-4315-bc63-7feb5e394291","Alliance Rooftop Inverter 35.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
"4c2079db-3051-419a-a9f7-107b2a40a92e","Alliance Rooftop Inverter 52.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
"7570ab59-3801-4d7d-b47c-ee214bd692d1","Alliance Rooftop Inverter 70.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
"b3daf3f1-bdf7-4ee7-b26a-356fa6bf453e","Alliance Rooftop Inverter 87.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
"f8c6e381-9af2-4a33-ad95-58143eb724d5","Alliance Rooftop Non-Inverter 26.0kW","Alliance","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","[""/Hero Images/Product category pictures/Alliance Rooftop Inverter front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Inverter side.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter Front.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter back.webp"",""/Hero Images/Product category pictures/Alliance Rooftop Non-Inverter side.webp""]","match"
